   	      	                          fitness                          	                      size                     
   	      	-----------------------------------------------------------	-----------------------------------------------
gen	nevals	avg   	gen	max        	min    	nevals	std        	avg 	gen	max	min	nevals	std    
67 	100   	74587      	67 	7.14139e+06	7.17983	100   	710804     	15.03	67 	61 	1  	100   	16.593 
68 	100   	154652     	68 	1.17733e+07	7.17983	100   	1.22359e+06	15.31	68 	61 	1  	100   	16.5346
69 	100   	2152.41    	69 	207516     	7.17983	100   	20640.8    	15.09	69 	61 	1  	100   	16.5584
70 	100   	5652.84    	70 	544227     	7.17983	100   	54148.2    	14.57	70 	61 	1  	100   	16.7011
71 	100   	117788     	71 	1.17733e+07	7.17983	100   	1.17143e+06	14.79	71 	61 	1  	100   	16.5362
72 	100   	2.00573e+06	72 	1.10238e+08	7.17983	100   	1.27034e+07	14.54	72 	64 	1  	100   	16.4064
73 	100   	4.83293e+07	73 	4.83263e+09	7.17983	100   	4.8084e+08 	14.35	73 	61 	1  	100   	15.9514
74 	100   	6.20912e+09	74 	6.209e+11  	7.17983	100   	6.17788e+10	14.5 	74 	68 	1  	100   	16.5387
75 	100   	2248.35    	75 	211039     	7.17983	100   	20996.4    	14.54	75 	76 	1  	100   	16.9088
76 	100   	1.10639e+06	76 	1.10238e+08	7.17983	100   	1.09682e+07	14.45	76 	66 	1  	100   	16.3856
77 	100   	6.20894e+09	77 	6.20783e+11	7.17983	100   	6.1767e+10 	14.44	77 	66 	1  	100   	16.7996
78 	100   	118063     	78 	1.17733e+07	7.17983	100   	1.1714e+06 	14.18	78 	66 	1  	100   	16.0576
79 	100   	9.36413e+14	79 	9.36413e+16	7.17983	100   	9.3172e+15 	14.4 	79 	67 	1  	100   	16.5976
80 	100   	1.02048e+06	80 	1.02031e+08	7.17983	100   	1.0152e+07 	14.59	80 	66 	1  	100   	16.2727
81 	100   	2.92168e+10	81 	2.92166e+12	7.17983	100   	2.90702e+11	14.67	81 	66 	1  	100   	16.1258
82 	100   	1.48873e+08	82 	1.48873e+10	7.17983	100   	1.48127e+09	14.65	82 	67 	1  	100   	16.605 
83 	100   	1.10268e+06	83 	1.10238e+08	7.17983	100   	1.09685e+07	14.31	83 	67 	1  	100   	15.8403
84 	100   	1.35458e+06	84 	1.35159e+08	7.17983	100   	1.34479e+07	14.8 	84 	75 	1  	100   	16.7637
85 	100   	17303.1    	85 	1.49076e+06	7.17983	100   	149574     	14.78	85 	67 	1  	100   	16.1818
86 	100   	139873     	86 	1.31063e+07	7.17983	100   	1.30495e+06	14.8 	86 	69 	1  	100   	16.6865
87 	100   	1.22051e+06	87 	1.10238e+08	7.17983	100   	1.10191e+07	15.3 	87 	69 	1  	100   	17.1029
88 	100   	2148.55    	88 	211039     	7.17983	100   	20994.4    	14.49	88 	67 	1  	100   	16.2822
89 	100   	3.45508e+06	89 	1.13247e+08	7.17983	100   	1.89933e+07	14   	89 	67 	1  	100   	16.4554
90 	100   	1.18992e+10	90 	1.18992e+12	7.17983	100   	1.18396e+11	14.61	90 	67 	1  	100   	16.974 
91 	100   	8.47058e+09	91 	8.46947e+11	7.17983	100   	8.42701e+10	14.72	91 	75 	1  	100   	16.9193
92 	100   	6.53584e+13	92 	6.53584e+15	7.17983	100   	6.50308e+14	13.9 	92 	67 	1  	100   	16.0764
93 	100   	3040.59    	93 	284174     	7.17983	100   	28291.4    	14.35	93 	66 	1  	100   	16.5284
94 	100   	409.727    	94 	17346.3    	7.17983	100   	2270.59    	14.66	94 	66 	1  	100   	16.4342
95 	100   	2.20978e+06	95 	1.10238e+08	7.17983	100   	1.54327e+07	14.42	95 	66 	1  	100   	16.1054
96 	100   	6.53584e+13	96 	6.53584e+15	7.17983	100   	6.50308e+14	14.48	96 	66 	1  	100   	16.1211
97 	100   	1.92295e+15	97 	1.92295e+17	7.17983	100   	1.91331e+16	14.09	97 	66 	1  	100   	15.584 
98 	100   	7.13026e+10	98 	7.12864e+12	7.17983	100   	7.0929e+11 	13.95	98 	66 	1  	100   	15.719 
99 	100   	1.10739e+06	99 	1.10238e+08	7.17983	100   	1.09682e+07	14.2 	99 	64 	1  	100   	16.4274
100	100   	338.345    	100	16633.7    	7.17983	100   	2018.63    	14.34	100	64 	1  	100   	16.632 
   	      	                              fitness                              	                      size                     
   	      	-------------------------------------------------------------------	-----------------------------------------------
gen	nevals	avg        	gen	max        	min    	nevals	std        	avg 	gen	max	min	nevals	std    
0  	100   	3.87183e+06	0  	3.82994e+08	11.4087	100   	3.81043e+07	7.06	0  	37 	1  	100   	7.66658
1  	100   	2407.36    	1  	214850     	11.4087	100   	21378      	12.79	1  	43 	1  	100   	10.4396
2  	100   	114.039    	2  	1344.42    	11.4087	100   	171.568    	12.52	2  	43 	1  	100   	10.4283
3  	100   	139654     	3  	1.38421e+07	11.4087	100   	1.37719e+06	12.27	3  	43 	1  	100   	10.5441
4  	100   	150.482    	4  	5335.31    	11.4087	100   	562.512    	11.31	4  	49 	1  	100   	10.5164
5  	100   	1211.5     	5  	103970     	11.4087	100   	10352.6    	11.64	5  	43 	1  	100   	10.3735
6  	100   	1193.84    	6  	103970     	9.7276 	100   	10344.4    	11.6 	6  	43 	1  	100   	10.4594
7  	100   	131.092    	7  	4903.08    	9.7276 	100   	488.118    	12.29	7  	43 	1  	100   	11.2715
8  	100   	127.59     	8  	5335.31    	9.7276 	100   	529.274    	12.17	8  	44 	1  	100   	11.1598
9  	100   	11330.3    	9  	1.11535e+06	9.7276 	100   	110961     	12.38	9  	43 	1  	100   	11.1837
10 	100   	122.089    	10 	5335.31    	9.7276 	100   	528.897    	12.4 	10 	56 	1  	100   	11.8279
11 	100   	223.936    	11 	9047.77    	9.7276 	100   	1035.52    	11.8 	11 	53 	1  	100   	11.8912
12 	100   	261.057    	12 	5335.31    	9.7276 	100   	867.074    	11.1 	12 	44 	1  	100   	10.8743
13 	100   	2.92314e+09	13 	2.92314e+11	9.7276 	100   	2.90849e+10	11.09	13 	43 	1  	100   	10.9335
14 	100   	4.22816e+13	14 	4.22816e+15	9.7276 	100   	4.20697e+14	11.24	14 	59 	1  	100   	12.3565
15 	100   	184.368    	15 	5335.31    	9.7276 	100   	747.262    	10.34	15 	43 	1  	100   	11.0492
16 	100   	2.57216e+09	16 	2.57215e+11	9.7276 	100   	2.55926e+10	10.38	16 	51 	1  	100   	12.2856
17 	100   	6.63758e+15	17 	6.63758e+17	9.7276 	100   	6.6043e+16 	9.66 	17 	48 	1  	100   	11.8467
18 	100   	272.353    	18 	12996.2    	9.7276 	100   	1410.99    	9.9  	18 	57 	1  	100   	12.5559
19 	100   	61527.2    	19 	6.14358e+06	9.7276 	100   	611270     	9.53 	19 	58 	1  	100   	12.5223
20 	100   	2900.37    	20 	282537     	9.7276 	100   	28104.8    	9.15 	20 	59 	1  	100   	12.6114
21 	100   	2890.08    	21 	282537     	9.7276 	100   	28105.8    	8.78 	21 	50 	1  	100   	11.4774
22 	100   	9.37634e+15	22 	9.37634e+17	9.7276 	100   	9.32934e+16	9.76 	22 	50 	1  	100   	12.5683
23 	100   	5.53762e+29	23 	5.53762e+31	9.7276 	100   	5.50986e+30	9.38 	23 	50 	1  	100   	12.4079
24 	100   	198.158    	24 	12996.2    	9.7276 	100   	1290.17    	9.78 	24 	50 	1  	100   	12.5224
25 	100   	5.53762e+29	25 	5.53762e+31	9.7276 	100   	5.50986e+30	9.87 	25 	50 	1  	100   	12.0629
26 	100   	5.53762e+29	26 	5.53762e+31	9.7276 	100   	5.50986e+30	10.8 	26 	50 	1  	100   	13.1339
27 	100   	2897.63    	27 	282537     	9.7276 	100   	28105.1    	9.99 	27 	50 	1  	100   	12.0594
28 	100   	2.16497e+29	28 	2.16497e+31	9.7276 	100   	2.15411e+30	10.66	28 	50 	1  	100   	12.4243
29 	100   	1.58209e+29	29 	1.58209e+31	9.7276 	100   	1.57416e+30	11.14	29 	48 	1  	100   	12.6744
30 	100   	5305.02    	30 	523517     	9.7276 	100   	52082.4    	10.91	30 	50 	1  	100   	12.5794
31 	100   	1.69142e+09	31 	1.69142e+11	9.7276 	100   	1.68294e+10	10.31	31 	49 	1  	100   	11.4278
32 	100   	795185     	32 	7.89298e+07	9.7276 	100   	7.853e+06  	10.03	32 	49 	1  	100   	11.3053
33 	100   	190.165    	33 	12267.7    	9.7276 	100   	1218.13    	9.83 	33 	49 	1  	100   	11.0581
34 	100   	7.63561e+13	34 	7.63561e+15	9.7276 	100   	7.59733e+14	9.28 	34 	49 	1  	100   	10.5443
35 	100   	81.5668    	35 	1461.07    	9.7276 	100   	170.893    	9.33 	35 	49 	1  	100   	10.248 
36 	100   	6.04039e+09	36 	6.04039e+11	9.7276 	100   	6.01011e+10	9.7  	36 	49 	1  	100   	10.9202
37 	100   	68.8503    	37 	881.315    	9.7276 	100   	104.311    	9.76 	37 	54 	1  	100   	11.2961
38 	100   	2.67098e+07	38 	2.6709e+09 	9.7276 	100   	2.65751e+08	10.01	38 	48 	1  	100   	10.9101
39 	100   	205.968    	39 	13028.2    	9.7276 	100   	1295.32    	10.21	39 	48 	1  	100   	11.0872
40 	100   	1.0945e+06 	40 	1.09427e+08	9.7276 	100   	1.08878e+07	9.9  	40 	48 	1  	100   	11.5702
41 	100   	2.40788e+13	41 	2.40788e+15	9.7276 	100   	2.39581e+14	10.24	41 	48 	1  	100   	10.7732
42 	100   	2.26774e+09	42 	2.26774e+11	9.7276 	100   	2.25637e+10	10.34	42 	48 	1  	100   	10.9993
43 	100   	140.979    	43 	5743.74    	9.7276 	100   	597.473    	10.09	43 	49 	1  	100   	11.5638
44 	100   	71.1284    	44 	881.315    	9.7276 	100   	113.939    	9.76 	44 	48 	1  	100   	11.6147
45 	100   	756456     	45 	7.51156e+07	9.7276 	100   	7.47356e+06	9.78 	45 	49 	1  	100   	10.8366
46 	100   	13300.2    	46 	523518     	9.7276 	100   	77847.1    	9.91 	46 	48 	1  	100   	10.8702
47 	100   	8058.23    	47 	523517     	9.7276 	100   	58578.2    	9.9  	47 	48 	1  	100   	11.2308
48 	100   	115.711    	48 	2759.92    	9.7276 	100   	304.967    	9.47 	48 	48 	1  	100   	10.4675
49 	100   	6.04039e+09	49 	6.04039e+11	9.7276 	100   	6.01011e+10	9.37 	49 	49 	1  	100   	10.5439
50 	100   	87.9397    	50 	946.129    	9.7276 	100   	152.54     	9.26 	50 	48 	1  	100   	10.4294
51 	100   	205.406    	51 	11562.1    	9.7276 	100   	1155.23    	9.4  	51 	48 	1  	100   	10.3875
52 	100   	8116.34    	52 	523517     	9.7276 	100   	58574.1    	9.28 	52 	48 	1  	100   	10.2899
53 	100   	214.394    	53 	14470      	9.7276 	100   	1436.53    	9.25 	53 	49 	1  	100   	10.8438
54 	100   	230.259    	54 	15799.4    	9.7276 	100   	1569.72    	9.29 	54 	52 	1  	100   	10.7381
55 	100   	84.8861    	55 	1461.23    	9.7276 	100   	179.515    	9.22 	55 	52 	1  	100   	10.8274
56 	100   	1.93242e+06	56 	1.83623e+08	9.7276 	100   	1.82817e+07	9.45 	56 	48 	1  	100   	10.22  
57 	100   	7.44804e+07	57 	6.41487e+09	9.7276 	100   	6.45462e+08	9.88 	57 	48 	1  	100   	11.3316
58 	100   	86400.6    	58 	8.35011e+06	9.7276 	100   	831010     	9.12 	58 	48 	1  	100   	10.7975
59 	100   	79.9335    	59 	881.315    	9.7276 	100   	141.617    	9.27 	59 	48 	1  	100   	10.5203
60 	100   	2.09113e+06	60 	2.08805e+08	9.7276 	100   	2.07755e+07	9.19 	60 	49 	1  	100   	10.6974
61 	100   	31206.1    	61 	3.11427e+06	9.7276 	100   	309860     	9.51 	61 	48 	1  	100   	10.6719
62 	100   	2208.11    	62 	212847     	9.7276 	100   	21170.4    	9.12 	62 	48 	1  	100   	10.816 
63 	100   	1227.02    	63 	114762     	9.7276 	100   	11411.5    	9.43 	63 	48 	1  	100   	10.7007
64 	100   	2033.26    	64 	197992     	9.7276 	100   	19694.7    	8.96 	64 	48 	1  	100   	10.5583
65 	100   	461.841    	65 	25651.2    	9.7276 	100   	2890.27    	9.17 	65 	50 	1  	100   	10.9809
66 	100   	1774.79    	66 	171460     	9.7276 	100   	17054.2    	9.25 	66 	48 	1  	100   	11.1646
67 	100   	29184.7    	67 	2.67285e+06	9.7276 	100   	266659     	9.04 	67 	50 	1  	100   	10.6723
68 	100   	55.7241    	68 	158.219    	9.7276 	100   	50.923     	9.01 	68 	48 	1  	100   	10.7382
69 	100   	145.333    	69 	6960.12    	9.7276 	100   	697.518    	8.84 	69 	48 	1  	100   	10.5458
70 	100   	2.26389e+06	70 	2.25856e+08	9.7276 	100   	2.24719e+07	8.87 	70 	57 	1  	100   	11.6668
71 	100   	2.08834e+06	71 	2.08805e+08	9.7276 	100   	2.07758e+07	9.17 	71 	49 	1  	100   	11.167 
72 	100   	1.21298e+13	72 	1.21298e+15	9.7276 	100   	1.2069e+14 	9.82 	72 	54 	1  	100   	12.26  
73 	100   	4.62241e+10	73 	4.62241e+12	9.7276 	100   	4.59924e+11	8.86 	73 	48 	1  	100   	10.8065
74 	100   	4.69225e+11	74 	4.69225e+13	9.7276 	100   	4.66873e+12	9.21 	74 	51 	1  	100   	11.5821
75 	100   	415.5      	75 	21269.9    	9.7276 	100   	2517.39    	9.21 	75 	56 	1  	100   	11.9527
76 	100   	115.349    	76 	4752.8     	9.7276 	100   	476.218    	8.72 	76 	51 	1  	100   	10.8093
77 	100   	5.17516e+14	77 	5.17512e+16	9.7276 	100   	5.14918e+15	8.21 	77 	48 	1  	100   	9.88868
78 	100   	6.42628e+14	78 	6.42542e+16	9.7276 	100   	6.3932e+15 	8.98 	78 	48 	1  	100   	10.8129
79 	100   	4069.96    	79 	203778     	9.7276 	100   	28119.4    	8.53 	79 	50 	1  	100   	10.4474
80 	100   	4.50964e+09	80 	4.50964e+11	9.7276 	100   	4.48703e+10	8.62 	80 	48 	1  	100   	10.2477
81 	100   	428.546    	81 	32501.3    	9.7276 	100   	3243.18    	9.34 	81 	48 	1  	100   	10.6951
82 	100   	78.0544    	82 	1501.01    	9.7276 	100   	166.438    	9.18 	82 	48 	1  	100   	11.7545
83 	100   	63.861     	83 	946.457    	9.71768	100   	108.88     	9.24 	83 	48 	1  	100   	11.692 
84 	100   	82.5223    	84 	862.418    	9.71768	100   	138.345    	9.95 	84 	48 	1  	100   	12.1024
85 	100   	112.766    	85 	2761.11    	9.71768	100   	344.552    	9.39 	85 	48 	1  	100   	11.5706
86 	100   	406.145    	86 	32535.1    	9.71768	100   	3241.1     	9.69 	86 	48 	1  	100   	11.8976
87 	100   	173.647    	87 	11478.5    	9.70859	100   	1138.28    	9.78 	87 	48 	1  	100   	11.8731
88 	100   	92.1273    	88 	2742.07    	9.62239	100   	281.139    	9.39 	88 	48 	1  	100   	11.4489
89 	100   	591.438    	89 	51984.9    	9.60824	100   	5166.44    	10.42	89 	71 	1  	100   	13.0631
90 	100   	213.469    	90 	14052.2    	9.60824	100   	1395.54    	10.22	90 	48 	1  	100   	12.1446
91 	100   	72.5012    	91 	870.719    	9.60135	100   	116.577    	10.15	91 	48 	1  	100   	11.9936
92 	100   	60.6521    	92 	393.751    	9.60135	100   	71.7514    	9.86 	92 	48 	1  	100   	11.3684
93 	100   	107.069    	93 	2610.04    	9.51971	100   	289.271    	10.29	93 	48 	1  	100   	12.08  
94 	100   	65.2023    	94 	724.274    	9.50775	100   	89.7349    	10.59	94 	48 	1  	100   	11.8052
95 	100   	385.071    	95 	32502.7    	9.50775	100   	3228.7     	11.16	95 	52 	1  	100   	12.3124
96 	100   	61.1377    	96 	692.186    	9.4332 	100   	86.1401    	10.15	96 	48 	1  	100   	11.0972
97 	100   	66.7376    	97 	792.461    	9.4332 	100   	111.084    	10.8 	97 	48 	1  	100   	11.364 
98 	100   	63.48      	98 	665.033    	9.41226	100   	85.0527    	10.58	98 	48 	1  	100   	11.0093
99 	100   	3649.84    	99 	348335     	9.41226	100   	34653.3    	11.43	99 	48 	1  	100   	11.492 
100	100   	60.9773    	100	700.86     	9.36334	100   	85.1959    	10.83	100	46 	1  	100   	11.1562
   	      	                    fitness                    	                     size                     
   	      	-----------------------------------------------	----------------------------------------------
gen	nevals	avg    	gen	max   	min    	nevals	std    	avg 	gen	max	min	nevals	std   
0  	100   	9698.91	0  	518780	11.2077	100   	54640.1	7.01	0  	44 	1  	100   	7.9404
1  	100   	1.03065e+06	1  	1.02961e+08	11.0621	100   	1.02444e+07	9.38	1  	44 	1  	100   	9.29707
2  	100   	142.057    	2  	2469.01    	9.50875	100   	259.8      	9.84	2  	45 	1  	100   	9.75266
3  	100   	6.31066e+06	3  	6.31035e+08	9.50875	100   	6.27871e+07	10.32	3  	49 	1  	100   	10.8147
4  	100   	8.58272e+08	4  	8.51962e+10	9.50875	100   	8.47651e+09	9.78 	4  	51 	1  	100   	10.0614
5  	100   	6.31053e+06	5  	6.31035e+08	9.50875	100   	6.27871e+07	9.79 	5  	51 	1  	100   	10.9044
6  	100   	6.31067e+06	6  	6.31035e+08	9.50875	100   	6.27871e+07	9.97 	6  	51 	1  	100   	10.9631
7  	100   	910.476    	7  	75906.5    	9.50875	100   	7547.55    	10.49	7  	67 	1  	100   	12.5479
8  	100   	903.97     	8  	75906.5    	9.50875	100   	7547.43    	10.02	8  	55 	1  	100   	12.2914
9  	100   	172.456    	9  	3620.08    	9.50875	100   	424.554    	9.38 	9  	51 	1  	100   	11.6007
10 	100   	2.83372e+17	10 	2.83372e+19	9.50875	100   	2.81951e+18	8.7  	10 	51 	1  	100   	10.5409
11 	100   	119.792    	11 	1737.28    	9.50875	100   	192.041    	9.03 	11 	51 	1  	100   	10.9238
12 	100   	141.827    	12 	1855.65    	9.50875	100   	228.071    	8.96 	12 	51 	1  	100   	10.979 
13 	100   	5203.9     	13 	468027     	9.50875	100   	46616.8    	9.04 	13 	43 	1  	100   	10.7331
14 	100   	5205.32    	14 	468027     	9.50875	100   	46606.5    	9.07 	14 	43 	1  	100   	10.7659
15 	100   	3714.49    	15 	334483     	9.50875	100   	33344.5    	9.09 	15 	43 	1  	100   	10.6697
16 	100   	485.54     	16 	26902.6    	9.50875	100   	2727.94    	8.7  	16 	40 	1  	100   	10.2572
17 	100   	3031.55    	17 	282256     	9.50875	100   	28074.5    	10.15	17 	58 	1  	100   	11.5416
18 	100   	9.36495e+15	18 	9.36495e+17	9.50875	100   	9.31801e+16	10.99	18 	58 	1  	100   	13.3075
19 	100   	1547.4     	19 	125052     	9.50875	100   	12490.3    	10.81	19 	60 	1  	100   	13.0382
20 	100   	1.15391e+06	20 	1.15116e+08	9.50875	100   	1.14537e+07	11.51	20 	70 	1  	100   	13.618 
21 	100   	2278.01    	21 	215206     	9.50875	100   	21401.5    	12.15	21 	70 	1  	100   	15.2397
22 	100   	2.50931e+06	22 	2.50615e+08	9.50875	100   	2.49356e+07	11.2 	22 	70 	1  	100   	14.0171
23 	100   	15634.3    	23 	1.34858e+06	9.50875	100   	134572     	11.8 	23 	87 	1  	100   	15.4454
24 	100   	2.48759e+06	24 	2.48674e+08	9.50875	100   	2.47427e+07	11.92	24 	71 	1  	100   	16.3222
25 	100   	4.18403e+15	25 	4.18403e+17	9.50875	100   	4.16305e+16	12.47	25 	73 	1  	100   	15.2351
26 	100   	1598.32    	26 	91538.5    	9.50875	100   	10692.3    	11.33	26 	70 	1  	100   	13.8716
27 	100   	205.837    	27 	2971.02    	9.50875	100   	396.9      	12.71	27 	70 	1  	100   	15.7425
28 	100   	3.77255e+45	28 	3.77255e+47	9.50875	100   	3.75364e+46	12.42	28 	70 	1  	100   	14.7487
29 	100   	10610.6    	29 	498292     	9.50875	100   	63082.5    	12.33	29 	73 	1  	100   	15.5435
30 	100   	104.357    	30 	960.696    	9.50875	100   	130.728    	11.88	30 	71 	1  	100   	14.8198
31 	100   	11528.8    	31 	913180     	9.50875	100   	92585.9    	11.89	31 	71 	1  	100   	15.0153
32 	100   	1.16349e+07	32 	8.49575e+08	9.50875	100   	8.98187e+07	13.29	32 	83 	1  	100   	16.9731
33 	100   	20227.2    	33 	1.99315e+06	9.50875	100   	198290     	13.1 	33 	75 	1  	100   	16.7245
34 	100   	9.83211e+06	34 	9.81735e+08	9.50875	100   	9.76799e+07	13.84	34 	71 	1  	100   	16.7855
35 	100   	5.41942e+21	35 	5.41942e+23	9.50875	100   	5.39226e+22	14   	35 	72 	1  	100   	17.8101
36 	100   	828.681    	36 	66726.1    	9.50875	100   	6646.17    	12.18	36 	71 	1  	100   	16.1514
37 	100   	130.087    	37 	1418.52    	9.50875	100   	193.439    	13.61	37 	71 	1  	100   	17.6028
38 	100   	6.75033e+14	38 	6.75033e+16	9.50875	100   	6.7165e+15 	12.82	38 	71 	1  	100   	17.3328
39 	100   	41809.5    	39 	3.48842e+06	9.50875	100   	350183     	12.82	39 	71 	1  	100   	18.373 
40 	100   	1.6111e+10 	40 	1.61094e+12	9.4075 	100   	1.60286e+11	13.94	40 	71 	1  	100   	18.744 
41 	100   	25426.6    	41 	2.36026e+06	9.4075 	100   	234943     	12.96	41 	67 	1  	100   	19.063 
42 	100   	9.15416e+13	42 	9.15416e+15	9.4075 	100   	9.10827e+14	14.63	42 	97 	1  	100   	19.2326
43 	100   	1.55891e+12	43 	1.55889e+14	9.40741	100   	1.55108e+13	12.15	43 	68 	1  	100   	17.3403
44 	100   	2.6338e+07 	44 	2.31812e+09	9.40676	100   	2.32462e+08	15.29	44 	67 	1  	100   	18.3991
45 	100   	268.422    	45 	13850.2    	9.30151	100   	1407.77    	14.03	45 	72 	1  	100   	18.2409
46 	100   	858177     	46 	7.73768e+07	9.30151	100   	7.73604e+06	13.45	46 	65 	1  	100   	17.0243
47 	100   	5790.28    	47 	568373     	9.30151	100   	56541.8    	12.64	47 	65 	1  	100   	16.7818
48 	100   	7.21349e+10	48 	7.21322e+12	9.30151	100   	7.17706e+11	12.02	48 	81 	1  	100   	16.7416
49 	100   	8.58825e+13	49 	8.58825e+15	9.27636	100   	8.5452e+14 	12.27	49 	76 	1  	100   	16.681 
50 	100   	1.63005e+16	50 	1.63005e+18	9.27636	100   	1.62188e+17	10.04	50 	64 	1  	100   	13.6513
51 	100   	4.44302e+36	51 	4.44302e+38	9.27636	100   	4.42074e+37	10.42	51 	64 	1  	100   	14.013 
52 	100   	2349.09    	52 	94638.4    	9.27636	100   	13024.1    	10.88	52 	55 	1  	100   	14.3988
53 	100   	3.94285e+06	53 	3.78514e+08	9.27636	100   	3.76694e+07	12.71	53 	55 	1  	100   	16.2827
54 	100   	6.41913e+15	54 	6.41913e+17	9.27636	100   	6.38696e+16	12.27	54 	71 	1  	100   	16.6077
55 	100   	1.19681e+15	55 	1.19681e+17	9.27636	100   	1.19081e+16	11.32	55 	58 	1  	100   	15.8347
56 	100   	40690.9    	56 	2.40938e+06	9.27636	100   	263245     	11.28	56 	60 	1  	100   	15.3994
57 	100   	4.68212e+08	57 	4.60077e+10	8.22935	100   	4.57761e+09	11.54	57 	84 	1  	100   	16.5381
58 	100   	7.41219e+06	58 	7.00907e+08	8.22935	100   	6.98139e+07	12.04	58 	88 	1  	100   	17.4968
59 	100   	6454.75    	59 	569861     	8.22935	100   	56909.6    	11.19	59 	60 	1  	100   	15.6893
60 	100   	2.22486e+06	60 	2.21081e+08	8.22935	100   	2.19963e+07	12.17	60 	60 	1  	100   	15.0997
61 	100   	6.89578e+11	61 	6.89578e+13	8.22935	100   	6.86121e+12	13.73	61 	60 	1  	100   	16.3621
62 	100   	4.84915e+14	62 	4.84896e+16	8.22935	100   	4.82465e+15	13.49	62 	76 	1  	100   	16.9284
63 	100   	2.08653e+10	63 	2.08634e+12	7.21073	100   	2.07588e+11	13.66	63 	60 	1  	100   	15.8001
64 	100   	3.63545e+81	64 	3.63545e+83	7.21073	100   	3.61723e+82	13.02	64 	62 	1  	100   	16.2314
65 	100   	463.9      	65 	22030.6    	7.21073	100   	2349.11    	11.52	65 	68 	1  	100   	14.3565
66 	100   	4.76801e+06	66 	4.73374e+08	7.21069	100   	4.70973e+07	12.11	66 	62 	1  	100   	15.0146
67 	100   	20606.2    	67 	1.9758e+06 	7.21069	100   	196558     	10.18	67 	62 	1  	100   	12.4365
68 	100   	458.038    	68 	31255      	7.21069	100   	3111.45    	11.16	68 	60 	1  	100   	13.5305
69 	100   	1308.66    	69 	119016     	7.21069	100   	11832.4    	12.22	69 	64 	1  	100   	14.4766
70 	100   	1.25493e+22	70 	1.25493e+24	7.21069	100   	1.24864e+23	11.58	70 	64 	1  	100   	13.7246
71 	100   	2.45831e+53	71 	2.45831e+55	7.21069	100   	2.44598e+54	12.34	71 	58 	1  	100   	13.5582
72 	100   	1.35731e+08	72 	1.34039e+10	7.21069	100   	1.3336e+09 	13.93	72 	58 	1  	100   	15.8784
73 	100   	4.73415e+07	73 	2.52239e+09	7.21069	100   	3.31909e+08	13.39	73 	87 	1  	100   	15.5858
74 	100   	3.07913e+11	74 	3.07906e+13	7.21069	100   	3.06362e+12	13.45	74 	87 	1  	100   	16.8507
75 	100   	4.09367e+07	75 	4.09327e+09	7.21069	100   	4.07275e+08	14.36	75 	87 	1  	100   	17.1397
